Customer ID,DOB,Age,Gender,Relationship Status,Address,Tax Resident Country,Profession,Income,KYC,Account Number,ID,Bank,Account Type,Daily Limit,Transaction Date,Transaction Number,Source Account,Destination Account,Amount,Transaction Type,Currency,Transaction Location,Suspicious Flag,Country,City
784efac8-34f5-4900-b071-27cdfaca45b8,1986-08-23,57,Female,Divorced,"64, Dey Circle, Anantapuram 024667",India,IT technical support officer,739238,Verified,GB31JNGE8308567112981,784efac8-34f5-4900-b071-27cdfaca45b8,"Hans, Banerjee and Mander",Fixed Deposit,270547,2024-01-13,0b651d61-f232-4f8d-b9ef-845a3b6541c7,GB89JANI4050741333610,GB38ULIW8864427779170,85790,Credit,INR,Srikakulam,Yes,India,Ulhasnagar
6fa99812-4a07-4414-a0df-7ec4ac118dd3,1941-05-01,30,Male,Single,"98/94
Pradhan Nagar, Sambhal 534566",India,Dietitian,212194,Pending,GB77YUEH3431024500027,6fa99812-4a07-4414-a0df-7ec4ac118dd3,Shanker-Venkataraman,Current,80131,2024-01-10,522b08f4-968a-445e-908b-454237e441ec,GB18SAJS8535840266999,GB40VVQN9440501717548,45365,Credit,INR,Dehradun,Yes,India,Bareilly
f44f0ab3-bd0e-4683-bc7e-8f31e4a62a2b,1964-05-11,70,Male,Divorced,"72/051
Modi Nagar, Delhi 533158",India,Education administrator,603427,Pending,GB94KOBB3619701651214,f44f0ab3-bd0e-4683-bc7e-8f31e4a62a2b,Hayer and Sons,Current,493618,2024-09-06,99b3587f-ca9d-471c-b5c5-8024dcc655de,GB74FXSB5682462716164,GB02TBUC2882261884346,62058,Credit,INR,Morena,Yes,India,Dharmavaram
88e610a6-ac81-4b36-afb7-0a4bbcb50455,1948-11-19,34,Female,Single,"423, Pingle Marg, Tezpur 601979",India,Chemical engineer,138269,Pending,GB61ZJKW1535687027155,88e610a6-ac81-4b36-afb7-0a4bbcb50455,Ramaswamy-Hans,Current,389564,2024-09-23,28339c37-dd3b-4b42-8c21-4501d52ae31c,GB38OBOA3162400352345,GB10MHMJ7564948189116,61566,Credit,INR,Dindigul,Yes,India,Orai
7f804b7c-176c-44da-9621-d04f20aee591,1991-10-23,81,Female,Married,"H.No. 967, Parikh Nagar
Pimpri-Chinchwad 121396",India,Personnel officer,753870,Verified,GB20WQXX1890992567821,7f804b7c-176c-44da-9621-d04f20aee591,Guha-Grover,Savings,177820,2024-01-28,35537bf9-b626-475d-b7f1-e9a45fbd1a11,GB19AYCH5985126234899,GB61XNJR0253999102867,15831,Credit,INR,Parbhani,Yes,India,Khammam
f9c5f718-4475-43e2-a4b7-089368da50b2,1989-01-24,36,Male,Widowed,"69/345, Bail Nagar
Navi Mumbai 870896",India,Web designer,186550,Verified,GB77TUHY7569313768618,f9c5f718-4475-43e2-a4b7-089368da50b2,Vasa-Sinha,Savings,439578,2024-02-06,ce28c87d-4607-4d65-94a0-955d4aab4669,GB29DFXV1615138451749,GB45XRGH9616661789971,3116,Credit,INR,Aizawl,Yes,India,Rajahmundry
1f74477c-b575-43e2-b373-6af08d0dc517,1959-09-03,47,Female,Single,"048
Aurora Marg, Saharsa-367583",India,Paramedic,587426,Rejected,GB93NEMO4793529577575,1f74477c-b575-43e2-b373-6af08d0dc517,Bajwa Inc,Current,329725,2024-02-19,59a6c51d-1929-4063-a986-24132e80aace,GB22MJTD7988818787144,GB68HGHC0068786781152,83338,Credit,INR,Pallavaram,No,India,Ramgarh
9a1bd938-687f-4402-a11f-f4f56eb2d245,1996-01-26,49,Male,Single,"29/160, Suri Road, Mahbubnagar 299852",India,Legal executive,721403,Rejected,GB47DQLS8481100811747,9a1bd938-687f-4402-a11f-f4f56eb2d245,"Sidhu, Hayre and Natarajan",Fixed Deposit,326278,2024-09-20,7dc5b547-cadc-4ecc-a668-ddb321b0f31c,GB62FHYS2623001471203,GB90YWJM2241480436191,15681,Debit,INR,Howrah,Yes,India,Vadodara
564a171a-a3e9-47f1-a968-eb6b226dcece,1992-02-03,43,Female,Single,"H.No. 625
Buch Zila
Panipat-056761",India,"Teacher, primary school",509682,Rejected,GB78RJVE0884569039276,564a171a-a3e9-47f1-a968-eb6b226dcece,"Ahluwalia, Doctor and Karpe",Fixed Deposit,334532,2024-07-02,66f43d00-590f-4dca-b9d5-a54ea76200be,GB52OITD3775696996194,GB27PTHP8798848395174,82506,Debit,INR,Moradabad,Yes,India,Latur
e1a3facb-8931-4f42-a59e-cd5242f11f63,1949-05-17,86,Female,Divorced,"621
Master, Gurgaon 553369",India,"Teacher, secondary school",420884,Rejected,GB45CZQS5850332507684,e1a3facb-8931-4f42-a59e-cd5242f11f63,"Sur, Aggarwal and Oza",Fixed Deposit,289148,2024-03-09,494017be-3273-481f-a98a-37b76499450b,GB57XSUR8650018626615,GB40FSGV7383720714389,75058,Debit,INR,Ajmer,Yes,India,Bidhannagar
0850364a-ec9d-4f0a-a765-0ac70ff3d53c,1951-02-05,36,Female,Divorced,"028, Minhas Path
Karaikudi 943990",India,Audiological scientist,121966,Pending,GB76SVWG0943994862393,0850364a-ec9d-4f0a-a765-0ac70ff3d53c,"Patil, Mitra and Sandal",Current,446634,2024-01-30,c3169b6f-f400-46f0-babc-146e13a515c5,GB81HURK0270667915356,GB09VCZY3381533609411,89961,Credit,INR,Khora ,Yes,India,Lucknow
77b834df-7863-4724-82f5-05640ca89232,2006-01-04,68,Male,Single,"791, Devi Chowk
Barasat-113804",India,"Engineer, structural",709774,Rejected,GB94QFRB9235588003740,77b834df-7863-4724-82f5-05640ca89232,"Ravel, Sahni and Boase",Savings,141222,2024-06-17,fcd8e4a8-5227-4f98-8fcb-411114861689,GB27ZKAX1848878848796,GB26VRFG0736075672619,5028,Debit,INR,Madurai,No,India,Yamunanagar
bd5873fd-d7b7-465c-9150-991071fb896e,1985-09-24,45,Female,Married,"60
Gupta Marg, Rajpur Sonarpur-357601",India,"Geneticist, molecular",884199,Verified,GB14MKCP2845469854847,bd5873fd-d7b7-465c-9150-991071fb896e,"Tata, Sur and Pant",Savings,296797,2024-01-23,a8dfcfe0-32bd-406c-a504-56b44b612485,GB70OJIU8912738442465,GB44CMNP8373372146228,89439,Credit,INR,Meerut,Yes,India,Rampur
5dd43f5d-186f-4846-9ccd-62f481885f12,1941-07-05,72,Male,Widowed,"H.No. 843
Nagy Circle, Faridabad-844863",India,"Editor, film/video",591684,Verified,GB29DYFF5338705750178,5dd43f5d-186f-4846-9ccd-62f481885f12,D’Alia Ltd,Current,119458,2024-07-25,24c18e8e-d1e7-4c4f-9c4d-a3ad33b0800c,GB27EKKU8832438113049,GB56FEXI5121774472517,90459,Debit,INR,Sagar,No,India,Madanapalle
8bddf0b7-34ec-4f43-9da9-acc19e21ccc1,1991-10-11,86,Female,Married,"39, Dani Road, Chapra-761895",India,Armed forces operational officer,637489,Verified,GB02UFVV5518036866161,8bddf0b7-34ec-4f43-9da9-acc19e21ccc1,Halder LLC,Fixed Deposit,176612,2024-01-11,0cfd40cf-30df-4d40-b2d0-1555ae378578,GB38JURG0533930018771,GB31WHFU2802013120276,64740,Debit,INR,Berhampore,Yes,India,Nangloi Jat
926e5819-10a6-4c9b-9134-4a3e9d2371f3,2002-02-08,34,Male,Widowed,"93/84
Parmar Marg
Hazaribagh-224598",India,English as a second language teacher,885071,Verified,GB75DJZF2780784439554,926e5819-10a6-4c9b-9134-4a3e9d2371f3,Bhandari Ltd,Savings,485841,2024-08-03,655a9f54-a52d-4038-9021-49752a70c852,GB88ZGZJ9615211984695,GB69OEBC9835527323192,4322,Debit,INR,Thoothukudi,Yes,India,Bareilly
423bcf60-8793-40d5-b710-349405345346,1993-06-27,70,Male,Married,"21/11, Chaudry Nagar
Siwan 045819",India,Advertising account planner,211436,Rejected,GB18JVMH7346296238466,423bcf60-8793-40d5-b710-349405345346,"Das, Amble and Mand",Savings,246307,2024-07-29,fd724859-da79-4203-8e7d-5afe68976539,GB81JFFS6498402464559,GB27FLBE6505765680180,89076,Credit,INR,Malegaon,No,India,Bareilly
eaf6cb80-ac61-493d-9ab3-b39d5d810449,1962-09-09,55,Female,Married,"185, Sangha Marg
Shivpuri 602797",India,Scientific laboratory technician,977652,Verified,GB33IQJJ6913554319208,eaf6cb80-ac61-493d-9ab3-b39d5d810449,"Sant, Raman and Apte",Fixed Deposit,488053,2024-04-05,f9c01f15-69b8-4762-a28d-bfb74803d380,GB66IMPW8677684644076,GB15WCBC4625972749868,27298,Debit,INR,Rourkela,Yes,India,Tezpur
4ed5844a-4271-4c19-bc76-850c1d4c3ce3,1943-04-01,39,Female,Single,"H.No. 73
Solanki Marg
Bidar 387975",India,"Engineer, broadcasting (operations)",629354,Pending,GB37EXSZ5154142485447,4ed5844a-4271-4c19-bc76-850c1d4c3ce3,"Pandit, Gara and Rastogi",Savings,207185,2024-01-31,948f24a1-43cf-488e-a7a3-e3286d34afaf,GB39OSCZ0365928726404,GB06DMFQ2083887779621,47479,Credit,INR,Berhampore,No,India,North Dumdum
89529f49-4acf-43c1-8881-240d1d37935c,2000-11-10,26,Male,Widowed,"77/480
Gour, Madanapalle 414095",India,Cartographer,736373,Verified,GB10VXDR9006106112779,89529f49-4acf-43c1-8881-240d1d37935c,Chandra-Nori,Fixed Deposit,182774,2024-03-13,44eff5ce-a546-4eff-ae9e-27c4dfec38ad,GB52WOZB5501618444021,GB56XQRM0833105403311,36470,Debit,INR,Ujjain,Yes,India,Mehsana
aa091213-afd8-485d-80ad-dbc7820748f5,1980-02-03,72,Male,Single,"30/442
Bala Nagar
Hajipur-245030",India,Medical laboratory scientific officer,240761,Verified,GB73PMEL8427138360534,aa091213-afd8-485d-80ad-dbc7820748f5,Bahri-Narula,Savings,449732,2024-10-19,5dc3d933-80ef-4ac5-9cc5-da5be69e1e5e,GB86XXMS0884603789719,GB86CKLF7171087966762,46664,Credit,INR,Ghaziabad,Yes,India,Ballia
721f3567-e013-45d6-b51c-478656a60be5,1950-06-28,20,Female,Widowed,"27/802, Kant Path, Panipat 159832",India,Armed forces training and education officer,140292,Pending,GB87CTRK0617387291303,721f3567-e013-45d6-b51c-478656a60be5,"Kaul, Gupta and Sahota",Current,96133,2024-08-12,627d0441-867d-480d-8673-fa9c675d4616,GB06SBSE3046691168668,GB45HMPW0855773903360,76170,Debit,INR,Sasaram,Yes,India,Kakinada
76b7b364-9805-4750-8bd9-444a4ddbb73c,1961-07-29,73,Female,Widowed,"H.No. 30
Chana Circle, Bardhaman-514221",India,Toxicologist,423631,Pending,GB72FUTB9951549094735,76b7b364-9805-4750-8bd9-444a4ddbb73c,Baral-Chokshi,Current,446980,2024-01-15,0aa6a18e-9a5b-4626-a919-e43fa4ef53e8,GB16AUWK7470244366918,GB25FSGB2609648834405,68346,Debit,INR,Karimnagar,Yes,India,Bhubaneswar
4d4d2d5f-5f5f-4223-9676-aba0dad8e90a,1960-04-04,45,Female,Widowed,"088
Goswami, Moradabad-315047",India,"Administrator, arts",307611,Rejected,GB52JMFK4485954699475,4d4d2d5f-5f5f-4223-9676-aba0dad8e90a,Amble-Mann,Savings,94806,2024-09-20,fce00f65-ec5c-425f-9f77-bb9b45444310,GB98QVLE0702817406825,GB58OQHK1634062973512,15347,Credit,INR,Srikakulam,No,India,Patna
1ff2aa10-1378-438b-baa9-140c25fdf37e,1946-01-31,46,Male,Divorced,"20/095, Sahota Road, Kakinada-068309",India,Retail banker,159309,Pending,GB22OVLD2387316451197,1ff2aa10-1378-438b-baa9-140c25fdf37e,Comar and Sons,Savings,181334,2024-09-22,0fbdb87c-ccd2-4c41-bb90-ffb8a8ee7f47,GB06PKPU9393931499864,GB27YHZU3229401821823,85163,Credit,INR,Bhusawal,Yes,India,Singrauli
f9d8b63f-14cd-4805-a013-a77566aa26e7,1946-09-06,77,Female,Widowed,"H.No. 381
Dash Chowk, Hyderabad-415335",India,"Scientist, forensic",239621,Verified,GB45QKRD6183634758186,f9d8b63f-14cd-4805-a013-a77566aa26e7,Jayaraman-Kibe,Current,498365,2024-05-03,18c38693-5b58-46e9-b416-571e9c69a3a7,GB69PLAE3664145925329,GB87TFJS2663620970494,90111,Debit,INR,Shimla,Yes,India,Khora 
630db9dd-3db5-4ed3-b5aa-2104da49960a,1945-11-19,31,Female,Divorced,"680
Raman Chowk, Khandwa 614350",India,Corporate investment banker,265305,Pending,GB56ENNJ7698530996101,630db9dd-3db5-4ed3-b5aa-2104da49960a,"Mitra, Mander and Thaman",Current,449450,2024-04-21,8604dfa1-af08-4357-97f6-c43e36f3af37,GB93ACYJ7178301949158,GB95IRHB4863009678644,33578,Debit,INR,Medininagar,Yes,India,Jaunpur
87d0ae57-ee9d-4f2a-b4e1-f037a440dc6e,1936-02-21,23,Female,Divorced,"35
Shan Ganj, Bongaigaon-166267",India,Printmaker,165927,Pending,GB49CWKY4863885714519,87d0ae57-ee9d-4f2a-b4e1-f037a440dc6e,Kade and Sons,Savings,407462,2024-01-29,5a7d15c5-c974-4f66-b84a-a3b020855442,GB85OBYS1986089106608,GB20HEMG7306037794849,9553,Debit,INR,Asansol,Yes,India,Hyderabad
9b179106-fc46-4db3-925f-07cabdc6ecf7,1993-09-28,70,Female,Married,"H.No. 345, Korpal Marg, Udupi-561591",India,"Buyer, retail",307361,Pending,GB39HEWT1193814431026,9b179106-fc46-4db3-925f-07cabdc6ecf7,Bhattacharyya-Rattan,Fixed Deposit,446485,2024-07-09,107d78fe-137b-402e-b132-312e0bc0dc01,GB41BUNF5562343173244,GB62XOWF6126013577694,1903,Credit,INR,Ramagundam,Yes,India,Bidhannagar
2dd05804-4c40-46a7-9d97-5bfac48b1e8e,1995-07-22,25,Male,Married,"32, Halder Road, Gopalpur 713608",India,Building control surveyor,830627,Pending,GB48JTYN7929980235651,2dd05804-4c40-46a7-9d97-5bfac48b1e8e,Kothari PLC,Fixed Deposit,152018,2024-10-01,b15e9f27-6caa-4859-bc7a-3e531dd0a233,GB59HSBB7857034970114,GB58XFWD0275660688890,1305,Credit,INR,Amaravati,No,India,Ramgarh
ee45c071-1b12-4da0-acf8-bc2f191d58e8,1961-01-11,59,Female,Married,"47/33
Mammen
Gwalior-052861",India,Optometrist,504761,Rejected,GB09ZSUO8166034213222,ee45c071-1b12-4da0-acf8-bc2f191d58e8,Misra Inc,Current,99323,2024-03-21,b41d6669-795c-4f25-ad58-fb07335c28fc,GB04VXYQ6566539811495,GB59MVYN3460592307538,32029,Credit,INR,Udaipur,Yes,India,Jalandhar
535f05fd-52f4-42fb-86b6-d1e6c88e57d0,1983-10-15,85,Male,Single,"77/45
Raj Zila, Sagar 025426",India,Accommodation manager,365737,Verified,GB71HLQX4336443320551,535f05fd-52f4-42fb-86b6-d1e6c88e57d0,Palan Group,Fixed Deposit,369816,2024-06-01,7573194c-c024-4079-98c3-8881e6c59aa6,GB12ARYK8057951430690,GB73PDDR6637594604252,6814,Debit,INR,Singrauli,Yes,India,Jodhpur
186c103a-d777-484c-abf6-6092ab02f874,1999-03-03,25,Male,Single,"H.No. 77
Talwar Road, Raichur 078080",India,Barista,455218,Pending,GB10BBIL1267283488955,186c103a-d777-484c-abf6-6092ab02f874,Patla-Ganesan,Fixed Deposit,186033,2024-08-30,3f8af753-e02a-47f7-b4c1-5aec31d6f2fa,GB25LZYF6527054793593,GB02HUME8978965425571,25646,Credit,INR,Loni,Yes,India,Asansol
5431e851-bec5-4765-a1f5-44daac502815,1938-10-30,62,Female,Divorced,"76/58
Shan, Amroha 156436",India,Gaffer,250614,Rejected,GB31RBIJ7331990054229,5431e851-bec5-4765-a1f5-44daac502815,"Ganesan, Tata and Jayaraman",Fixed Deposit,319285,2024-06-19,fba482ee-7997-4af8-a661-89d95c10a086,GB88RSFK3764092069288,GB39NDDR4095988644410,99558,Debit,INR,Bhalswa Jahangir Pur,Yes,India,Bharatpur
0802febd-0913-4161-9a48-4258a7e46b0c,1998-06-28,37,Male,Divorced,"86/49, Zacharia Nagar, Bareilly-289038",India,Emergency planning/management officer,313556,Rejected,GB22EQNF3668418484475,0802febd-0913-4161-9a48-4258a7e46b0c,Brar-Bhattacharyya,Savings,414041,2024-03-20,7f6cd266-ab6e-48ed-94e9-b632d6dfcd54,GB44TSWG2430732574851,GB42AKDN7782966922836,61697,Debit,INR,Kishanganj,Yes,India,Kolhapur
adb7e0ea-407e-48e7-bc3c-b65993e9160a,2002-04-11,80,Male,Single,"35/012, Kanda Street, Kirari Suleman Nagar 620576",India,"Programme researcher, broadcasting/film/video",721386,Pending,GB22ZSHA1931902141213,adb7e0ea-407e-48e7-bc3c-b65993e9160a,Dhawan-Kar,Fixed Deposit,121960,2024-04-19,c1f5d6be-c9b1-4fd5-87be-043343346fc0,GB06REHK7243597992026,GB82SGAE4693788014534,28750,Debit,INR,Arrah,Yes,India,Malegaon
23a3f576-5711-4d3c-b6bb-e012f534b439,1992-09-29,23,Female,Divorced,"01
Date Ganj, Kharagpur-625029",India,Holiday representative,110080,Verified,GB57YOWW1462485200514,23a3f576-5711-4d3c-b6bb-e012f534b439,Sethi-Kurian,Fixed Deposit,473290,2024-08-12,db0a65d0-202e-41aa-bc2e-eb2703e30ea7,GB18KHTO9332864838484,GB14XVDV7014488807490,9451,Debit,INR,Amroha,No,India,Raipur
6e0acd5b-a6a1-4dd5-b349-1bde68442741,1999-01-11,68,Female,Divorced,"H.No. 113
Bera Circle
Parbhani 327606",India,Geophysical data processor,597682,Rejected,GB56IPNZ5408802786970,6e0acd5b-a6a1-4dd5-b349-1bde68442741,Kakar-Iyengar,Savings,206756,2024-08-23,0d87f67e-78f3-424b-ac56-85dc7f03a658,GB22UYRU2784191309771,GB60VBPN6247881838120,55773,Debit,INR,Nagpur,No,India,Visakhapatnam
e1b13a99-13cc-4527-a204-7ec4c78016cd,1982-05-17,34,Female,Widowed,"34/95
Lala Road
Kharagpur-319105",India,Television floor manager,703193,Verified,GB89ZKOT1892831292916,e1b13a99-13cc-4527-a204-7ec4c78016cd,Nigam and Sons,Savings,110477,2024-10-08,1744acd0-9772-4105-b1bf-522b5a428d9c,GB66GZXV7522418909719,GB94DMLT2784790906178,34581,Credit,INR,Jabalpur,No,India,Srikakulam
b8c6c7a3-b305-41fd-bc39-b58cb0425d83,1991-10-29,48,Male,Married,"269, Tandon Path
Coimbatore 608173",India,Mental health nurse,471627,Verified,GB42JCNF6538259130442,b8c6c7a3-b305-41fd-bc39-b58cb0425d83,"Swamy, Oza and Chacko",Savings,194367,2024-10-17,db2797df-a262-4c50-b010-eae90bf8cb8a,GB96FMDW4007837093101,GB22KEHI4785187203247,24938,Credit,INR,Kota,No,India,Chittoor
532bab59-5a4f-4e2c-ad95-5b5d20fb21e5,1940-03-23,56,Male,Widowed,"64/205
Rau Ganj, Coimbatore-536212",India,Technical sales engineer,123458,Rejected,GB54TIRR6521296356415,532bab59-5a4f-4e2c-ad95-5b5d20fb21e5,"Lad, Hayre and Sodhi",Fixed Deposit,364602,2024-05-04,c474bb51-ddd8-4ce2-8e08-ad15d4b9137d,GB36ZRTV4431460858792,GB95KYAQ9168876856400,17397,Debit,INR,Dhanbad,Yes,India,Karaikudi
4a292ce1-6e02-4761-97ee-eaebfc50e2ef,1988-02-10,24,Male,Divorced,"21/636
Sharaf Street, North Dumdum 548692",India,"Designer, furniture",105995,Verified,GB34XZWH1611994558400,4a292ce1-6e02-4761-97ee-eaebfc50e2ef,Saha and Sons,Fixed Deposit,208403,2024-08-09,a58857c7-a164-4e51-bbd3-daaa885a6536,GB85PNUH3839384751761,GB84PHYG0018643217976,81794,Debit,INR,Aurangabad,No,India,Avadi
9ec5ed47-b79e-45ab-a889-c80c7c171418,1985-06-26,50,Male,Single,"02/971
Mukherjee Street
Ambarnath-021077",India,Hydrogeologist,551769,Verified,GB64DLEW3565670745875,9ec5ed47-b79e-45ab-a889-c80c7c171418,Ravi PLC,Current,95642,2024-07-24,c7a5443f-d604-4b35-af89-e093c456857f,GB17XVMV2616057512494,GB36LMEI0437742394438,49796,Debit,INR,Bidhannagar,Yes,India,Hospet
f305c9d5-dcc2-49d9-ac79-5ca9e49938f7,1950-03-17,73,Male,Single,"H.No. 88, Khurana Chowk, Kozhikode-662770",India,Technical brewer,447291,Verified,GB33VUGV1273122374386,f305c9d5-dcc2-49d9-ac79-5ca9e49938f7,"Wadhwa, Sahni and Shan",Fixed Deposit,400908,2024-03-28,967107a0-d05d-4d41-a5a8-d66edac71653,GB78AIYP5007442078896,GB24OBZW5151265720508,7054,Debit,INR,Mangalore,Yes,India,New Delhi
15e0328f-8b90-4da7-8630-78b033afbedb,1946-03-11,63,Female,Divorced,"37, Kurian Marg
Amritsar-757772",India,"Designer, fashion/clothing",943973,Pending,GB67WHDN5003400677262,15e0328f-8b90-4da7-8630-78b033afbedb,Dixit Ltd,Current,138639,2024-11-08,499ce528-d730-4570-9f67-598e1d798408,GB63FXYH8185682605075,GB88PIXA4702684190043,98690,Debit,INR,Kulti,No,India,Patiala
3ff06155-da9b-499d-97bd-dbb7c64e1bda,1948-08-19,88,Female,Single,"H.No. 07, Oza Road
Srinagar 379584",India,Ergonomist,881610,Pending,GB08QECP6074493706657,3ff06155-da9b-499d-97bd-dbb7c64e1bda,"Venkatesh, Virk and Dhawan",Fixed Deposit,210934,2024-02-10,6c719480-dc9d-4447-ab44-1f2406d1399e,GB29QSZB2197732844158,GB19HZQK7267854515658,62506,Credit,INR,Tadipatri,No,India,Tadipatri
9667b4e0-6c23-4ea2-a00b-190061ae7dcc,1942-01-18,59,Male,Married,"13/523, Ahuja Marg
Sangli-Miraj & Kupwad 395773",India,Garment/textile technologist,873886,Rejected,GB89OYBM9429059184626,9667b4e0-6c23-4ea2-a00b-190061ae7dcc,Pau-Prabhu,Savings,343331,2024-06-30,434c0430-2519-478f-b325-035e862f6f38,GB63DHFD0992527192287,GB92CMGX7537622902008,78518,Credit,INR,Barasat,No,India,Sirsa
950d9641-8c2f-4328-aaf0-91fa999b7b31,2003-06-14,31,Female,Single,"64/769, Mukherjee Road, Thane 362786",India,Comptroller,859398,Rejected,GB22JAUB1491775498100,950d9641-8c2f-4328-aaf0-91fa999b7b31,"Om, Oza and Solanki",Fixed Deposit,204210,2024-03-16,ed9f8aa6-3d60-4f3a-985e-c76372786af4,GB73VLQX8328784635025,GB49ZVZV0189429895822,22683,Credit,INR,Buxar,No,India,Giridih
27ee1ca3-2e9e-4b2f-89e0-470fa96be034,1955-08-14,49,Male,Widowed,"H.No. 243, Tata Circle, Purnia 431118",India,Prison officer,974789,Rejected,GB27KBZC5013593520524,27ee1ca3-2e9e-4b2f-89e0-470fa96be034,Sahni and Sons,Fixed Deposit,353557,2024-08-12,a5510653-3af0-4ec6-b2fa-82687e72f7ce,GB22RPVU8099405922388,GB81CDEX3050532368150,88310,Credit,INR,Aurangabad,No,India,Mahbubnagar
e8e8eb03-aa3f-4830-b239-979f083f946b,1985-01-11,25,Female,Single,"H.No. 720, Sarma Circle
Ramagundam 954475",India,Accommodation manager,845434,Verified,GB93KDEV0507355802255,e8e8eb03-aa3f-4830-b239-979f083f946b,Kapadia-Lall,Savings,288470,2024-05-04,0ec76bbc-3e7d-4849-b18e-98169a4cf0ea,GB22BEHD4575231697628,GB44UVHM4423535360475,83724,Debit,INR,Mira-Bhayandar,Yes,India,Ghaziabad
0833e533-82c1-4e09-b62e-46d129b56ba8,1955-12-25,34,Female,Married,"076
Guha Marg
Bathinda-177814",India,International aid/development worker,363517,Pending,GB33DWXQ8709597363096,0833e533-82c1-4e09-b62e-46d129b56ba8,"Chhabra, Sundaram and Barad",Fixed Deposit,233736,2024-11-04,6b6ebf38-5c9f-4e36-90f7-c20bea616ecf,GB34CISD7814938277988,GB71AQFJ3264406711033,54735,Debit,INR,Tirunelveli,Yes,India,Kurnool
f44fc2e3-2098-40fb-87f3-43f66b8547f0,2005-09-16,32,Male,Single,"H.No. 75
Dugar, Guna-449057",India,"Research officer, trade union",419925,Rejected,GB32HQHE2058066966552,f44fc2e3-2098-40fb-87f3-43f66b8547f0,Bala Inc,Current,163801,2024-06-12,5777c9e3-d439-4db7-a174-babd4f6bddad,GB71YBRP0682839234538,GB58ZAFZ0067256941619,53394,Debit,INR,Bidhannagar,No,India,Surendranagar Dudhrej
c0a03735-9307-4830-ac0e-5ed5cd2d44a3,1943-08-07,73,Male,Married,"H.No. 37, Bhattacharyya Nagar
Mangalore 951747",India,Clinical cytogeneticist,866464,Pending,GB02FCBE4840058864826,c0a03735-9307-4830-ac0e-5ed5cd2d44a3,"Murty, Gara and Raghavan",Current,487216,2024-04-03,cd7e2399-c422-4efd-9227-166d785c1f2e,GB64LIDK6042586277486,GB52NJNZ8641752445813,63705,Credit,INR,Davanagere,Yes,India,Anand
513545e9-3439-4a22-82aa-bb4a6e2fe626,1936-08-28,74,Male,Married,"H.No. 812
Nayak
Bhiwani-875764",India,"Administrator, education",956433,Pending,GB02OOND2821654436096,513545e9-3439-4a22-82aa-bb4a6e2fe626,"Golla, Aurora and Datta",Current,155142,2024-05-28,50c971c7-69f4-46a7-a8ed-12ba080195b0,GB72ZXRR0991449684614,GB75PRAW1429079128137,70612,Credit,INR,Naihati,No,India,Guwahati
b864592d-9606-4d65-a0c6-26cb11dbad34,1992-04-27,26,Male,Married,"H.No. 75
Nagy Road, Kishanganj 091445",India,Music tutor,942347,Rejected,GB46BNYT2218924007757,b864592d-9606-4d65-a0c6-26cb11dbad34,"Buch, Sharaf and Halder",Fixed Deposit,249082,2024-11-07,dc8d1f26-2bb5-4926-8f0c-dcb302217604,GB75WXRX7041439605288,GB70NLGG4358058217426,65836,Credit,INR,Naihati,Yes,India,Gangtok
09cfd6f8-a6ea-4fa0-9ea6-b2a338d615ec,1973-05-03,41,Male,Divorced,"010, Keer Street, Bijapur-032097",India,"Presenter, broadcasting",933990,Rejected,GB22JXWA0863668330302,09cfd6f8-a6ea-4fa0-9ea6-b2a338d615ec,"Chaudhary, Pillay and Chawla",Fixed Deposit,352160,2024-06-11,9d9385db-bdfc-42fc-a7ea-2e41f5447408,GB68DEEH1299636146226,GB80YDBA8237079049044,51059,Debit,INR,Faridabad,No,India,Berhampore
51bbf811-9d0d-40ba-ae13-948bc681062e,1991-06-03,48,Male,Widowed,"04, Kuruvilla Zila, Sonipat 551004",India,Hospital pharmacist,944039,Verified,GB93CXEV4585202747135,51bbf811-9d0d-40ba-ae13-948bc681062e,Kakar-Banerjee,Fixed Deposit,455758,2024-03-13,8fcbf391-2bfc-4fc4-903a-f78d5f0f6582,GB51HOKX9298670968208,GB68SIRN1236812870325,74644,Credit,INR,Nadiad,Yes,India,Purnia
df52d27a-d6b5-49c7-9819-76ff58355e2d,1946-06-16,32,Male,Widowed,"23, Kapadia Chowk, Bally-744104",India,Multimedia specialist,735796,Verified,GB07XUBF9729340963528,df52d27a-d6b5-49c7-9819-76ff58355e2d,"Menon, Kapur and Baral",Current,455405,2024-06-02,58c4f3b1-cbf9-45f1-b4f3-50e0e3efb237,GB11FWXM6249720516199,GB36UMNL3889209419674,10016,Debit,INR,Rajpur Sonarpur,No,India,Jabalpur
10d8a0d6-1229-4f59-a53a-378b0b9b5935,1955-10-23,70,Female,Divorced,"199, Kibe Circle
Morena 979534",India,Television floor manager,712335,Rejected,GB97NKPU5083468921238,10d8a0d6-1229-4f59-a53a-378b0b9b5935,Mitter PLC,Current,495280,2024-02-27,d372c00b-cc50-4aad-8241-07eba210f79b,GB31ROTH9116675384235,GB53YSTJ5757714834154,5635,Debit,INR,Durg,Yes,India,Khandwa
